gene,zy,early2cell,mid_late_2cell,4cell,8C-16C,blastocyst
Prmt6,0,4.701936349,308.1702796,213.597528,34.62674057,18.26806005
Prpf38a,56.08809313,78.72912147,277.0502378,255.9974786,93.13055738,108.5649373
Prr18,0.770191075,1.780095989,7.773663694,26.26019373,2.323638858,0.637160057
Prr22,0,0,0.01535795,0.304417799,0.123586054,0.288363654
Psma2,211.080568,170.2858904,57.68113378,188.7670224,448.510064,577.7825141
Ptbp2,204.9215965,277.4164194,240.650169,17.44079626,7.764624741,8.992880587
Ptger2,0.575745767,0.030790942,0.267908082,0,0.207974301,0
Ptpmt1,0,0.402272694,2.438072478,1.877761136,11.31890213,17.60763084
Ptrh2,59.43783244,41.5919094,44.95125983,130.2460508,87.70534949,55.4483039
Ptrhd1,13.96822465,9.658438973,7.753882494,25.94674469,29.10150535,37.24669415
Pusl1,0,0.071893091,17.76678128,12.1468149,21.1028576,31.41419217
Pycr2,11.37282597,6.056752604,9.214243611,14.94950787,13.86460921,36.69573684
Pym1,6.644879748,4.654274392,40.36620031,35.48310951,52.80897469,38.9248977
Rab19,0,0,6.038687527,4.484093312,0.484351499,0.002229451
Ranbp1,14.64728499,5.523574981,31.22364687,71.44203478,144.3230964,148.5830922
Rapgef4,15.22386084,19.6977422,4.075537172,0.010823804,0.061078864,0.489138431
Rasl11a,0,1.332091633,5.047638159,77.09182366,108.9430047,0.897005915
Rassf9,0,0.007173294,0.209048815,0.004459477,0.218199829,0.010734484
Rbm10,0.627756944,1.931445059,99.44310666,143.365795,30.5904985,31.11308842
Rbm14,45.70128871,32.57927626,35.90114892,87.94321852,39.51933523,49.62739769
Rbm19,45.04390212,59.84709301,51.77199632,128.8188004,51.31700202,35.96346572
Rbm3,5.147940533,8.633743073,16.83291683,72.88221351,42.05071678,32.79180978
Rbmxl1,1.946303866,2.266443935,18.34628577,43.33537783,47.8678154,69.94593768
Rbx1,162.6371371,130.44224,126.9602071,184.9529734,217.4168977,232.4258346
Rex2,2.366635178,4.317541944,10.29540836,6.263534019,3.930441039,3.801269828
Rhot2,11.63632223,12.15484748,10.29511518,23.50368279,13.57764376,12.0341378
Rinl,0.655254139,0,3.617261279,33.53276049,5.08890138,14.21250983
Riok2,74.05092737,105.525781,118.0400746,201.256642,134.0509695,84.95469198
Ripk1,68.87667837,104.6719975,82.5513672,22.15919365,7.82814098,16.73330454
Rmnd5b,3.475306939,6.698563327,72.07072958,185.3041517,191.6263007,35.39197031
Robo4,0,0.011696399,1.805456991,0,0.230973201,0.208011724
Rpf2,3.894846908,1.223738067,50.26183215,239.6156835,206.8513037,142.2856784
Rpl36al,0.291108476,0.145819739,14.13632473,16.38828811,19.72872605,15.99927318
Rrn3,82.44225455,141.8213141,649.9673025,758.0332729,379.8756328,304.5863446
Rsl1d1,775.7164974,783.4278145,437.5013814,874.1412062,646.3445748,509.0468384
Rsph4a,0.014758185,0.713605419,0,0.012924751,0,0.338169268
Ruvbl1,5.159603936,3.603276224,25.46165816,138.9680606,80.01752432,77.51160726
Rwdd2b,27.57107032,28.99148653,10.10394927,20.79059325,24.92259342,9.977162511
S100a10,0,0.028378131,0.871483054,1.401110307,9.922982592,133.5852916
S100a11,0.38742086,0.105562741,3.475922677,1.865989517,22.9348544,185.0995658
S100a6,0.547122154,0.012553748,0.182961805,1.61751058,5.977883299,5.039795294
S1pr2,0.014561203,0.250751628,0.07151064,8.23053992,20.51616175,6.106941063
Sac3d1,0.5829615,1.625838242,127.1967564,24.44926683,17.40351697,9.124555166
Scd2,0.56433369,0.103430713,4.512175192,11.28249286,28.44433531,226.2335447
Serp1,79.33910522,77.64599293,141.4138714,95.19513263,87.30582456,55.67957591
Serpinb9b,0,0.070027203,0.004153711,0,3.173451891,76.62409873
Setd1b,114.7859994,62.24323562,70.33402237,73.31769286,48.51133894,42.6043511
Setx,144.8192686,155.2598423,432.1572942,588.7437416,191.5594512,269.5840722
Sf3b3,145.7099009,253.8705221,88.92979108,224.8310321,311.0070512,227.3543416
Sfn,0.842810874,0.781900988,13.73225846,145.0913956,545.6587499,304.0166182
Sfpq,173.6606507,132.5231352,184.1985697,234.6463639,357.8618327,271.7739312
Sgk2,0.179461998,0.096631125,0.012136855,0,0,1.07314298
Sh3rf2,5.356215958,8.746409055,3.963697677,0.005265204,0.005801105,0.135276873
Shf,2.250489158,2.626854049,0.543469293,0,0.363361393,6.446279358
Sigmar1,16.36791124,35.95420383,41.07432668,67.29417102,17.48658462,37.61394819
Slc10a3,21.28661666,33.39112046,103.1655141,64.82575626,9.233562395,4.686887288
Slc16a13,50.3299407,79.85273767,10.85857095,11.84231516,7.498416928,16.37525585
Slc16a3,0.02243275,0.153908915,0.306787532,1.84326788,0.061300379,0.096912824
Slc25a10,1.20531667,0.081874792,11.80678044,34.08223406,50.34522966,89.76798074
Slc25a38,56.74427899,49.47958543,84.86441456,109.6153383,32.84355647,20.9697929
Slc25a5,118.7739516,173.4279826,133.1856632,221.9978579,1157.004597,2083.687542
Slc29a3,12.00733371,23.76489964,9.237439989,26.42911525,31.76265257,5.760799845
Slc51a,0.201713625,0.254736378,1.164102909,0.018361709,4.995852539,2.235627465
Slc7a7,1.83892964,1.261151694,0.648346906,1.479883982,5.959180617,26.01012181
Slco2b1,0.269192997,0.011696399,0.527970711,0,0.008488747,0.000853361
Smarcb1,106.8523585,111.9162853,50.7307284,92.64730176,103.2297197,226.0445819
Smpd4,22.8217221,19.87580244,165.2551592,202.7951807,93.07447905,92.09423953
Smpdl3b,0.306580913,0,0.349675089,5.746003928,3.415114269,44.10746586
Snora31,0.077976536,0.114661008,1.227563772,3.825411351,2.713307135,1.20274371
Snora41,0.149354683,0,0.285068585,1.450933518,2.924013798,1.659682299
Snora57,0.027646334,0.247416531,4.463557039,3.613960539,4.023096361,2.99164736
Snora78,0,0.21668108,0.914582712,1.075452341,0.896620326,0.907202615
Snord83b,0,0.112983729,0.404401427,1.361758184,2.29781785,2.471484451
Snx5,5.014219509,6.325538776,78.04350797,302.2862499,498.4635239,367.4667637
Soga3,0,0,0.534455531,0,0.091820762,0.028253774
Son,198.4165101,117.2767723,426.0996183,479.4651467,315.2950117,281.8232164
Spn,0,0,0.689411471,0.538122909,0.704451045,0
Spopfm2,0.009079214,0.864758409,27.09713114,7.186766145,0.37135038,0.007961273
Sppl2b,1.873671415,0.087018885,0.756268599,2.230129589,2.500770274,5.707808027
Spr,1.170498725,1.484402036,2.509363496,19.28793418,21.67745624,16.51843191
Sqle,23.74326938,29.82345457,205.6735978,133.1706778,67.4468415,35.95803655
Srm,35.69092592,14.48517961,22.81558624,213.7192338,124.1054565,73.13277627
Srrt,33.22094886,24.24495064,15.52069388,49.88701932,64.61413307,76.2873313
Srsf2,40.71082378,49.98464356,131.3930112,261.782317,220.2414046,169.3873791
Sulf1,0.79534061,0.635720922,2.643418992,0.241824163,0.00160208,1.35132656
Synpo2l,7.512920114,6.527577482,4.965518781,0.478504428,3.781834714,2.399231994
Taf1d,24.37529291,19.46060493,408.859756,297.9851776,229.6596392,194.9940248
Tbl3,3.412301675,2.856814117,80.81598162,353.8079262,211.7165433,78.39084967
Tbrg4,9.490483247,10.19105043,61.07729651,96.60805555,133.5764789,101.31947
Tceal8,208.2638535,279.3865373,35.88389167,11.45707343,5.142321935,0.138804276
Tcf15,1.324156551,0.203654185,0.672020495,2.058878569,3.203123381,2.107593972
Tdgf1,0,0,0.536190286,25.55269406,77.47423713,381.980228
Tdh,0.289818314,1.144039713,10.92982269,25.9614834,95.67646872,74.72984104
Tdpoz2,0,0.056244973,7.631134397,8.254491473,7.233673477,0.45001935
Teddm3,0,0,0.004584668,0.006717687,0,2.108246074
Tex10,77.34636021,76.59426545,41.26854414,245.5643823,111.3394782,117.4855764
Tfrc,9.03759777,7.811850238,495.7158911,650.2493383,860.4300782,59.16158957
Thada,50.6823947,26.92034082,5.084187254,12.19747115,27.59499883,32.95103295
Thrap3,48.50271467,42.94651229,40.36106206,95.3216348,70.15136172,110.7867631
Ticam1,1.72446167,2.680253078,21.95319363,5.000225451,9.450518231,9.753538516
Timm10,6.157768771,0.486701056,26.28815292,214.406335,210.0283747,120.2689139
Timm8a1,4.911626957,6.151417183,19.34098762,130.7806837,68.36320716,33.92590396
Tlcd1,3.655191742,4.121693829,5.353324523,20.76083475,27.37437218,27.46621263
Tle4,95.83632756,109.4314364,249.8386114,136.1835562,247.0131499,124.1675993
Tlx2,0,0,0,0,0.033106504,0.001414366
Tm4sf5,0,0,1.856631619,0.629176821,2.006553489,1.05889895
Tmem151b,0.007280602,0,0.023176573,0,0,0.00418507
Tmem17,2.513409588,1.931943355,0.233165493,1.151417056,1.376436782,9.026724016
Tmem251,6.060423684,11.38281623,23.91783321,75.21108913,23.61108019,19.48453718
Tmem40,0.007280602,0.325210583,0.178999863,0.015915872,1.11124294,3.67453763
Tmem97,24.20791366,26.24316379,66.99103305,81.70032452,158.3296202,143.1075487
Tmppe,0.299614064,0.184905361,16.81177001,122.9858441,80.5226899,43.42622913
Tmprss11d,0,0,0,0,0.304091818,0.008721493
Tnfrsf25,0,0,0.106935629,13.29554328,2.886402383,1.005977515
Tnfrsf8,0.762713492,0.389166176,0.001093622,0,1.303219836,7.797137459
Tns3,10.79477416,20.61888996,5.528570409,5.029553075,21.23590429,59.64102938
Toe1,5.143950078,6.65308236,17.681563,61.27227514,80.13334159,68.63436943
Tomm40,2.540730086,1.187201755,15.43425005,21.37783416,32.26852947,27.76504853
Top1,841.8021644,693.3115366,534.3375717,574.5819578,393.4737115,215.4959328
Topors,74.63701593,67.81057268,840.5713843,320.6355607,133.8315176,92.77619778
Tor4a,0,0.179728162,1.047977809,6.228597729,1.385529213,4.836461461
Tpm3,42.65363339,25.37078623,167.3257403,227.7982893,245.7348065,386.8344281
Trim28,286.0558435,59.92609487,476.2734999,1030.239306,1354.091905,946.7813965
Trim43a,0.009079214,3.165521355,741.0336141,2109.77198,1867.007963,508.7029212
Trim6,0,0.073239507,73.67447578,161.4154636,106.5823277,104.2521846
Trip13,14.34024375,16.05999118,45.24573326,190.7550263,206.6966717,123.7607279
Trmt11,52.59620256,61.55265139,33.16386233,15.05794623,51.22699155,52.72529289
Trmt44,0,0.236063886,0.074485207,8.365155427,20.81000499,24.10280986
Trmt6,50.05928526,45.2125464,32.24309602,161.0691375,177.9948914,110.8499248
Trp53rkb,4.222528173,2.823851703,1.474884632,9.511005036,5.051695031,4.734179757
Tuba1a,3.593826264,2.997450251,29.28977996,18.11338444,15.81200385,37.07188844
Tuba1b,1.192758435,1.050337438,7.626986189,6.528582618,21.50075476,58.58427296
Tuba1c,25.65052133,14.69953015,67.80585713,25.73159862,71.74737972,193.8011188
Tuba4a,56.78020913,70.63027562,208.749624,104.5097714,153.1424895,201.8067559
Tubb4b,314.1958442,138.3492685,418.6346938,664.6625938,369.3914464,218.4995685
Tubb5,70.52013743,51.99248087,302.6743592,236.2506624,133.1631266,657.579352
Tufm,3.982173644,3.770905579,1.785199765,101.8961633,88.3486686,86.43322323
Tut1,77.19637904,58.74863979,29.75624645,109.5999566,56.65383998,40.06066752
Twnk,6.299397614,3.996190259,10.58707101,85.81261916,34.93627479,25.34240453
Ube2l3,8.470013446,9.523439282,15.36171559,63.04207891,107.9254374,180.9741281
Ubfd1,410.533255,332.6861996,331.5897122,303.0119827,189.3829297,123.6867214
Ubxn1,16.93417463,8.271587008,73.21312635,426.3899408,652.0321135,295.3977466
Umps,17.11802509,25.88514095,34.34579739,331.4791909,204.1132426,206.3329056
Utp14b,19.56253117,29.25345385,405.3883725,172.3651226,34.71646166,31.43927728
Utp20,86.51103842,59.84288457,58.54266668,172.0777045,121.2052733,92.22027018
Utp3,25.10403151,17.05567031,190.3977139,380.447823,185.5236481,79.90385456
Vangl1,0.861075839,2.064948738,0.456854568,4.036293126,25.1671474,104.181676
Vegfc,0,0,0.046200033,0,0.031408364,1.773989142
Vmn1r227,0,0,1.745589829,0.363423441,0,0.008559922
Vmn2r12,0,0,2.016465356,0.608657498,0.000848875,0.002595265
Vwa3b,1.024497183,0.219410204,2.212990792,2.66314634,2.221421097,4.122462102
Wdr3,12.56815431,11.18276142,67.51087224,262.6967893,210.4497658,113.3826225
Wdr55,34.53142654,50.16694755,77.19084175,147.1872698,62.82556613,58.5598944
Wdr6,1.797878248,0.108100955,0.774626121,0.566367273,11.78007314,24.32421785
Wdr74,6.794562253,5.419786656,62.7070968,318.4989572,460.2287885,178.2135101
Wnt6,0,0,0.001093622,0,0.118799269,3.099720727
Xaf1,0,0,0.044918109,0,0.591618189,2.192815792
Yju2,7.392189168,0.965606388,4.61865007,10.72156963,22.50646016,24.3530411
Zbtb45,60.72613304,25.36911368,18.54813373,16.3671915,9.400583122,14.4121825
Zbtb8a,0,0.222231579,18.18941022,25.52707804,6.47245836,3.962862777
Zbtb8os,3.474612457,2.808556325,5.270865135,9.228788038,15.56547389,30.48500887
Zc3h12a,0,0,18.02857568,5.457094929,5.626048494,0.378307243
Zc3h4,65.1175595,105.4783775,81.52311059,71.03971744,30.15737667,29.22589101
Zc4h2,18.09386384,28.53291949,6.386221695,0.00612057,0.613858735,0.02652401
Zcchc10,393.413076,276.5650728,184.3117064,80.78038577,87.34576624,70.40935414
Zfhx2,2.447183913,3.115144824,3.47799309,0.091640011,0.638365576,5.419999738
Zfp141,15.58838245,19.64926634,12.12661517,17.83226622,20.68015884,24.74813724
Zfp160,8.547176065,7.608436057,10.31444181,28.75309288,13.19367075,32.23918953
Zfp229,51.60560129,62.62219081,92.59340587,37.34827667,7.869996637,5.289602939
Zfp267,0.014955167,0.179728162,8.95014846,29.51946711,10.61474112,9.014776811
Zfp324,0.029122406,0,3.088433658,4.869852309,1.414455131,4.468448308
Zfp345,1.643660989,4.966118898,7.14971277,8.749986089,8.943080479,12.58128262
Zfp418,2.27760125,3.553425056,0.478144718,0.313343285,0.875834054,6.311828634
Zfp423,19.88550219,11.71649181,6.958159909,0.195391336,0.070177201,0.064784054
Zfp459,1.741334906,0.80593723,0.569499435,2.695321853,1.050593573,16.04980177
Zfp46,63.45561043,87.4834277,31.83152062,20.42771038,3.666012537,1.51835629
Zfp473,34.88532011,21.8033209,14.30062235,8.961706496,0.340481982,1.94596053
Zfp532,26.53359515,49.42782523,27.84606953,2.730887811,14.2935596,20.8645533
Zfp553,20.07358068,12.50606806,75.93341463,16.91734176,7.615491401,14.14059458
Zfp599,0,1.831721469,308.7546619,40.30173067,79.13015955,35.71587634
Zfp600,7.593259242,11.09479426,32.2791334,28.85708503,17.8737034,16.02005321
Zfp628,7.969179117,6.129834835,9.945510201,3.962971161,3.992191121,1.49343517
Zfp65,4.762272495,7.306226378,4.645443256,4.88556173,3.55833577,7.416158989
Zfp658,0,0,1.225977113,6.704789789,2.977826144,5.39669932
Zfp719,0.118029783,0.564528635,0.501944444,4.190177303,3.495149338,10.8446226
Zfp771,0,0.040640723,0.597192054,0.482593085,0.184311405,0.102743885
Zfp809,7.286823717,10.68800574,163.3611957,63.67593743,38.38013434,36.5702677
Zfp819,55.60758443,92.41994613,49.96945461,27.72734385,1.964108972,15.43828449
Zfp933,1.62864743,6.295109352,0.324596778,1.328547641,3.599446977,13.47224204
Zfp936,20.73813649,22.17540063,175.6431257,212.1295934,66.46175335,46.51703966
Zfp955b,203.8432174,231.9911712,30.65273517,44.29036162,31.9760215,36.39339363
Zfp959,2.116585206,1.817112562,0.767621589,4.866026409,2.468289742,3.212948872
Zfp970,1.49905951,0.67413483,1.146101089,9.507449451,4.674275722,3.801431108
Zfp979,66.17637319,79.86058263,186.1763601,50.4730344,36.29835603,51.50618377
Zfp980,7.782033465,12.59312776,39.06043105,24.0669465,14.14064864,13.30512613
Zfp982,4.683464605,11.20776965,14.77545969,8.444629306,6.827060957,14.54873765
Zfp985,3.627997704,5.198932504,42.28192794,39.61180807,144.3436628,209.4789872
Znhit1,3.289721851,1.358332482,2.21122161,54.58224656,72.93045694,38.55915172
Znrd2,0,0,0.005730835,0.582606223,0.604022068,0.411057038
Zscan10,1.326909205,0.903438829,41.63647962,152.4962636,21.48937618,31.29060524
Zscan22,0.190871494,1.120035589,0.20586277,24.11292039,4.674384738,10.90954054
